farm_id,AddressKey,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,doc_id_latest,Titel_latest,Datum_latest,Provincie_latest,Check_LBV?,Check_address?,Stage_manual,STAGE_LLM,URL_BEKENDMAKING,URL_PDF
FARM0214,scheidingsweg|9||6011 sw|ell,Scheidingsweg,9,,6011 SW,Ell,b468141a3703b15e,"Aanvraag Omgevingsvergunning Natura 2000 activiteit intrekken natuurvergunning (LBV/LBV+), Scheidingsweg 9, 6011 SW Ell",2024-09-24,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-14405.html,https://zoek.officielebekendmakingen.nl/prb-2024-14405.pdf
FARM0216,heiveldjensweg|10||6415 pw|heerlen,Heiveldjensweg,10,,6415 PW,Heerlen,b786c2d9be30b7e7,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Heiveldjensweg 10, 6415 PW Heerlen",2025-06-23,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-10143.html,https://zoek.officielebekendmakingen.nl/prb-2025-10143.pdf
FARM0217,kempkensberg|12||5813 ae|ysselsteyn,Kempkensberg,12,,5813 AE,Ysselsteyn,b7ef46b5cfda15cd,"Aanvraag Omgevingsvergunning gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Kempkensberg 12, 5813 AE Ysselsteyn",2024-06-11,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-8484.html,https://zoek.officielebekendmakingen.nl/prb-2024-8484.pdf
FARM0218,bloemerstraat|17||6031 nv|nederweert,Bloemerstraat,17,,6031 NV,Nederweert,b802712f2cca2240,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Bloemerstraat 17, 6031 NV Nederweert",2025-09-19,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15358.html,https://zoek.officielebekendmakingen.nl/prb-2025-15358.pdf
FARM0219,wolfveldseweg|3||7737 pk|stegeren,Wolfveldseweg,3,,7737 PK,Stegeren,b83a73ddd6bcbdee,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Wolfveldseweg 3 Stegeren",2025-07-18,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11813.html,https://zoek.officielebekendmakingen.nl/prb-2025-11813.pdf
FARM0221,laagriebroekseweg|30||5809et|leunen,Laagriebroekseweg,30,,5809ET,Leunen,b9d5f7d7ffb37ee2,"Aanvraag Omgevingsvergunning intrekken natuurvergunning (LBV/LBV+), Laagriebroekseweg 30, 5809ET Leunen",2024-03-20,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-3737.html,https://zoek.officielebekendmakingen.nl/prb-2024-3737.pdf
FARM0222,alsteedseweg|50||7481 rw|haaksbergen,Alsteedseweg,50,,7481 RW,Haaksbergen,bc4b8be7c09a7307,Aanvraag voor een vergunning tbv LBV Alsteedseweg 50 Haaksbergen,2025-10-01,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-16081.html,https://zoek.officielebekendmakingen.nl/prb-2025-16081.pdf
FARM0224,ruinerwoldseweg|2||7975 pd|uffelte,Ruinerwoldseweg,2,,7975 PD,Uffelte,bcd7e080788b8555,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Ruinerwoldseweg 2, 7975 PD Uffelte –gedeeltelijke intrekking vergunning",2025-06-10,Drenthe,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-9364.html,https://zoek.officielebekendmakingen.nl/prb-2025-9364.pdf
FARM0226,eversdijk|24||7468 pv|enter,Eversdijk,24,,7468 PV,Enter,c04e87ef7932aba0,Aanvraag voor het intrekken van een vergunning voor Intrekken omgevingsvergunning Z-HZ-NB-2013-017552 tbv LBV Eversdijk 24 Enter,2025-09-19,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15383.html,https://zoek.officielebekendmakingen.nl/prb-2025-15383.pdf
FARM0227,scheulderdorpsstraat|60||6307 pc|scheulder,Scheulderdorpsstraat,60,,6307 PC,Scheulder,c08d2cc1806e4b19,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Scheulderdorpsstraat 60, 6307 PC Scheulder",2025-04-17,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-6192.html,https://zoek.officielebekendmakingen.nl/prb-2025-6192.pdf
FARM0228,rolduckerweg|62||6422 pt|heerlen,Rolduckerweg,62,,6422 PT,Heerlen,c1857c53e82cdbfb,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Rolduckerweg 62-64, 6422 PT Heerlen",2025-07-01,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-10614.html,https://zoek.officielebekendmakingen.nl/prb-2025-10614.pdf
FARM0228,rolduckerweg|63||6422 pt|heerlen,Rolduckerweg,63,,6422 PT,Heerlen,c1857c53e82cdbfb,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Rolduckerweg 62-64, 6422 PT Heerlen",2025-07-01,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-10614.html,https://zoek.officielebekendmakingen.nl/prb-2025-10614.pdf
FARM0228,rolduckerweg|64||6422 pt|heerlen,Rolduckerweg,64,,6422 PT,Heerlen,c1857c53e82cdbfb,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Rolduckerweg 62-64, 6422 PT Heerlen",2025-07-01,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-10614.html,https://zoek.officielebekendmakingen.nl/prb-2025-10614.pdf
FARM0230,reeweg|1||8392 nv|boijl,Reeweg,1,,8392 NV,Boijl,c3fda7982b854ed8,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-07-04,Fryslân,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-10903.html,https://zoek.officielebekendmakingen.nl/prb-2025-10903.pdf
FARM0231,meerloseweg|11||5808 am|oirlo,Meerloseweg,11,,5808 AM,Oirlo,c420ee43825bb416,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Meerloseweg 7-9-11, 5808 AM Oirlo",2025-02-10,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-1912.html,https://zoek.officielebekendmakingen.nl/prb-2025-1912.pdf
FARM0231,meerloseweg|7||5808 am|oirlo,Meerloseweg,7,,5808 AM,Oirlo,c420ee43825bb416,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Meerloseweg 7-9-11, 5808 AM Oirlo",2025-02-10,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-1912.html,https://zoek.officielebekendmakingen.nl/prb-2025-1912.pdf
FARM0231,meerloseweg|9||5808 am|oirlo,Meerloseweg,9,,5808 AM,Oirlo,c420ee43825bb416,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Meerloseweg 7-9-11, 5808 AM Oirlo",2025-02-10,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-1912.html,https://zoek.officielebekendmakingen.nl/prb-2025-1912.pdf
FARM0232,slenakerweg|23||6271 pe|gulpen,Slenakerweg,23,,6271 PE,Gulpen,c4b35f0bf7327b9b,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Slenakerweg 23, 6271 PE Gulpen",2025-09-15,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15069.html,https://zoek.officielebekendmakingen.nl/prb-2025-15069.pdf
FARM0233,jukweg|13||8081 rd|elburg,Jukweg,13,,8081 RD,Elburg,c5dddfd83a6d981c,Provincie Gelderland aanvraag Omgevingsvergunning N2000 Jukweg 13 Elburg,2025-06-16,Gelderland,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-9694.html,https://zoek.officielebekendmakingen.nl/prb-2025-9694.pdf
FARM0234,wetering|2||6031 np|nederweert,Wetering,2,,6031 NP,Nederweert,c60f3e89969ace2b,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Wetering 2, 6031 NP Nederweert",2025-07-21,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11913.html,https://zoek.officielebekendmakingen.nl/prb-2025-11913.pdf
FARM0235,veulensewaterweg|27||5814 ak|veulen,Veulensewaterweg,27,,5814 AK,Veulen,c629c020556a7f49,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Veulensewaterweg 27, 5814 AK Veulen",2025-09-18,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15257.html,https://zoek.officielebekendmakingen.nl/prb-2025-15257.pdf
FARM0236,polderweg|1||8383 xs|nijensleek,Polderweg,1,,8383 XS,Nijensleek,0a5cf8ffd8bf6219,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Polderweg 1, 8383 XS Nijensleek –(gedeeltelijke) intrekking vergunning",2025-09-01,Drenthe,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14231.html,https://zoek.officielebekendmakingen.nl/prb-2025-14231.pdf
FARM0237,paarloweg|5||6077 nr|sint odiliënberg,Paarloweg,5,,6077 NR,Sint Odiliënberg,c827471f8abf73fb,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Paarloweg 5, 6077 NR Sint Odiliënberg",2025-02-26,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-2925.html,https://zoek.officielebekendmakingen.nl/prb-2025-2925.pdf
FARM0239,norgerweg|13||9341 ax|veenhuizen,Norgerweg,13,,9341 AX,Veenhuizen,c9433570b81ecec4,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit - Norgerweg 13 Veenhuizen –gedeeltelijke intrekking vergunning,2025-06-19,Drenthe,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-9981.html,https://zoek.officielebekendmakingen.nl/prb-2025-9981.pdf
FARM0242,twistweg|1||5816 ae|vredepeel,Twistweg,1,,5816 AE,Vredepeel,cb605aca190514ce,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Twistweg 1-2, 5816 AE Vredepeel",2025-09-18,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15255.html,https://zoek.officielebekendmakingen.nl/prb-2025-15255.pdf
FARM0242,twistweg|2||5816 ae|vredepeel,Twistweg,2,,5816 AE,Vredepeel,cb605aca190514ce,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Twistweg 1-2, 5816 AE Vredepeel",2025-09-18,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15255.html,https://zoek.officielebekendmakingen.nl/prb-2025-15255.pdf
FARM0243,winterkamperweg|26||7475 sj|markelo,Winterkamperweg,26,,7475 SJ,Markelo,cbb0213f944c1752,Aanvraag voor het wijzigen van een vergunning voor wijzigen WNB vergunning Z-HZ-NB-2013-017416 tbv LBV regeling Winterkamperweg 26 Markelo,2025-09-09,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14692.html,https://zoek.officielebekendmakingen.nl/prb-2025-14692.pdf
FARM0247,langsweg|2||8146 sg|dalmsholte,Langsweg,2,,8146 SG,Dalmsholte,d02f260f2c73cd36,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Langsweg 2 Dalmsholte",2025-07-16,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11630.html,https://zoek.officielebekendmakingen.nl/prb-2025-11630.pdf
FARM0251,meerselsepeel|1||5813 ag|ysselsteyn,Meerselsepeel,1,,5813 AG,Ysselsteyn,d1747c03c7162bdf,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Meerselsepeel 1 en 2, 5813 AG Ysselsteyn",2025-04-15,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-6087.html,https://zoek.officielebekendmakingen.nl/prb-2025-6087.pdf
FARM0251,meerselsepeel|2||5813 ag|ysselsteyn,Meerselsepeel,2,,5813 AG,Ysselsteyn,d1747c03c7162bdf,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Meerselsepeel 1 en 2, 5813 AG Ysselsteyn",2025-04-15,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-6087.html,https://zoek.officielebekendmakingen.nl/prb-2025-6087.pdf
FARM0253,boarnburgumer heawei|7||9215 vw|de veenhoop,Boarnburgumer Heawei,7,,9215 VW,De Veenhoop,d53878e8552fb6a6,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-10-24,Fryslân,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-17560.html,https://zoek.officielebekendmakingen.nl/prb-2025-17560.pdf
FARM0254,berghuisweg|19||8111 nc|heeten,Berghuisweg,19,,8111 NC,Heeten,d553271f4e22aca1,"Aanvraag voor het intrekken van een vergunning voor Berghuisweg 19, Heeten t.b.v. LBV",2025-08-27,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-13971.html,https://zoek.officielebekendmakingen.nl/prb-2025-13971.pdf
FARM0256,helhuizerweg|16||7451 ke|holten,Helhuizerweg,16,,7451 KE,Holten,d8a98158e3056a98,Aanvraag voor een vergunning voor B240925 Natuur NB vergunning tbv LBV Helhuizerweg 16 Holten,2025-09-04,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14492.html,https://zoek.officielebekendmakingen.nl/prb-2025-14492.pdf
FARM0260,marledijk|33||8198 kp|marle,Marledijk,33,,8198 KP,Marle,db03a2b5bac269a2,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Marledijk 33 Marle",2025-07-16,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11581.html,https://zoek.officielebekendmakingen.nl/prb-2025-11581.pdf
FARM0261,booldersdijk|2||6031 pk|nederweert,Booldersdijk,2,,6031 PK,Nederweert,dc8ea6ad156dacc4,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Booldersdijk 2, 6031 PK Nederweert",2025-02-07,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-1808.html,https://zoek.officielebekendmakingen.nl/prb-2025-1808.pdf
FARM0262,sevenumsedijk|18|a|5984 pc|koningslust,Sevenumsedijk,18,A,5984 PC,Koningslust,dd262d515c2a9898,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Sevenumsedijk 18-18A, 5984 PC Koningslust",2025-07-22,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11942.html,https://zoek.officielebekendmakingen.nl/prb-2025-11942.pdf
FARM0262,sevenumsedijk|18||5984 pc|koningslust,Sevenumsedijk,18,,5984 PC,Koningslust,dd262d515c2a9898,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Sevenumsedijk 18-18A, 5984 PC Koningslust",2025-07-22,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11942.html,https://zoek.officielebekendmakingen.nl/prb-2025-11942.pdf
FARM0265,weperpolder|10||8431 rk|oosterwolde,Weperpolder,10,,8431 RK,Oosterwolde,df59f6d0ea083ddf,Ontvangen aanvraag omgevingsvergunning – Stikstof,2025-05-02,Fryslân,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-7166.html,https://zoek.officielebekendmakingen.nl/prb-2025-7166.pdf
FARM0266,groeze|12||5986 nt|beringe,Groeze,12,,5986 NT,Beringe,dfd6ae0423d04de8,"Aanvraag Omgevingsvergunning Natura 2000 activiteit intrekken van de natuurvergunning (LBV/LBV+), Groeze 12, 5986 NT Beringe",2025-04-30,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-6983.html,https://zoek.officielebekendmakingen.nl/prb-2025-6983.pdf
FARM0269,banendijk|5||6034 sv|nederweert-eind,Banendijk,5,,6034 SV,Nederweert-Eind,e1d3c25c740961c5,"Aanvraag Omgevingsvergunning intrekken natuurvergunning (LBV/LBV+), Banendijk 5, 6034 SV Nederweert-Eind",2024-03-04,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-2835.html,https://zoek.officielebekendmakingen.nl/prb-2024-2835.pdf
FARM0270,grote bosweg|3||6276 pk|heijenrath,Grote Bosweg,3,,6276 PK,Heijenrath,e221950a820afb51,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Grote Bosweg 3, 6276 PK Heijenrath",2025-04-29,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-6912.html,https://zoek.officielebekendmakingen.nl/prb-2025-6912.pdf
FARM0271,kempkensberg|30||5813 ae|ysselsteyn,Kempkensberg,30,,5813 AE,Ysselsteyn,e340672060cf196a,"Aanvraag Omgevingsvergunning gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Kempkensberg 30, 5813 AE Ysselsteyn",2024-07-25,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-11277.html,https://zoek.officielebekendmakingen.nl/prb-2024-11277.pdf
FARM0272,drie kooienweg|15||5977 nk|evertsoord,Drie Kooienweg,15,,5977 NK,Evertsoord,e52925f08925aac2,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Drie Kooienweg 15, 5977 NK Evertsoord",2025-09-17,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15235.html,https://zoek.officielebekendmakingen.nl/prb-2025-15235.pdf
FARM0273,brugpas|27|a|5814 an|veulen,Brugpas,27,A,5814 AN,Veulen,e5d80ae435963075,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Brugpas 27-27A, 5814 AN Veulen",2025-09-10,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14767.html,https://zoek.officielebekendmakingen.nl/prb-2025-14767.pdf
FARM0273,brugpas|27||5814 an|veulen,Brugpas,27,,5814 AN,Veulen,e5d80ae435963075,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Brugpas 27-27A, 5814 AN Veulen",2025-09-10,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14767.html,https://zoek.officielebekendmakingen.nl/prb-2025-14767.pdf
FARM0274,puttenweg|70||5813 bd|ysselsteyn,Puttenweg,70,,5813 BD,Ysselsteyn,e61c1b0eac509d46,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de verleende natuurvergunning (LBV/LBV+), Puttenweg 70, 5813 BD Ysselsteyn",2025-01-13,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-328.html,https://zoek.officielebekendmakingen.nl/prb-2025-328.pdf
FARM0275,scheidingsweg|5||6011 sw|ell,Scheidingsweg,5,,6011 SW,Ell,e7191a08f337aa41,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Scheidingsweg 5, 6011 SW Ell",2024-09-10,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-13713.html,https://zoek.officielebekendmakingen.nl/prb-2024-13713.pdf
FARM0276,oude boekeloseweg|115||7482 sh|haaksbergen,Oude Boekeloseweg,115,,7482 SH,Haaksbergen,e7a4fe89a77904fa,Aanvraag voor het intrekken van een vergunning voor ivm LBV-regeling Oude Boekeloseweg 115 Haaksbergen,2025-09-03,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14413.html,https://zoek.officielebekendmakingen.nl/prb-2025-14413.pdf
FARM0278,vollenhoofsedijk|3||8356 vt|blokzijl,Vollenhoofsedijk,3,,8356 VT,Blokzijl,eab8ecca73626e52,"Kennisgeving ontvangst van een aanvraag voor een beschikking, Vollenhoofsedijk 3 te Blokzijl",2025-07-16,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-11647.html,https://zoek.officielebekendmakingen.nl/prb-2025-11647.pdf
FARM0282,schans|9||6031 sv|nederweert,Schans,9,,6031 SV,Nederweert,ebfbea1a698fc2c7,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Schans 9, 6031 SV Nederweert",2024-09-19,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2024-14241.html,https://zoek.officielebekendmakingen.nl/prb-2024-14241.pdf
FARM0283,raamsweg|28||7448 pv|haarle,Raamsweg,28,,7448 PV,Haarle,ec0fe29a7e9f8c61,Aanvraag voor een LBV omgevingsvergunning Raamsweg 28 Haarle en Raamsweg 55 Marienheem,2025-10-28,Overijssel,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-17689.html,https://zoek.officielebekendmakingen.nl/prb-2025-17689.pdf
FARM0285,teeuwenhofweg|18||5809 ej|leunen,Teeuwenhofweg,18,,5809 EJ,Leunen,ed8d6b1d04fe9e57,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Teeuwenhofweg 18, 5809 EJ Leunen",2025-05-12,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-7623.html,https://zoek.officielebekendmakingen.nl/prb-2025-7623.pdf
FARM0288,krompad|11||8539 rn|echtenerbrug,Krompad,11,,8539 RN,Echtenerbrug,f064042cbd35e637,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-09-12,Fryslân,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14945.html,https://zoek.officielebekendmakingen.nl/prb-2025-14945.pdf
FARM0291,tienraijseweg|35||5864 ch|meerlo,Tienraijseweg,35,,5864 CH,Meerlo,f3e7adc04b0d1d68,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Tienraijseweg 35, 5864 CH Meerlo",2025-08-25,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-13868.html,https://zoek.officielebekendmakingen.nl/prb-2025-13868.pdf
FARM0295,boijlerweg|132||8392 nl|boijl,Boijlerweg,132,,8392 NL,Boijl,f833c7590db7240f,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-09-12,Fryslân,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14946.html,https://zoek.officielebekendmakingen.nl/prb-2025-14946.pdf
FARM0296,wetering|3||6031 np|nederweert,Wetering,3,,6031 NP,Nederweert,f8aa4474e41ebe03,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Wetering 3, 6031 NP Nederweert",2025-10-30,Limburg,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-17927.html,https://zoek.officielebekendmakingen.nl/prb-2025-17927.pdf
FARM0298,venekoten|16|b|8431 sp|oosterwolde,Venekoten,16,b,8431 SP,Oosterwolde,f9ea2f7bc93412f9,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-09-12,Fryslân,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-14948.html,https://zoek.officielebekendmakingen.nl/prb-2025-14948.pdf
FARM0301,oranjekanaal nz|4||9433 td|zwiggelte,Oranjekanaal NZ,4,,9433 TD,Zwiggelte,fd250ccde1d1fc35,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Oranjekanaal NZ 4, 9433 TD Zwiggelte–(gedeeltelijke) intrekking vergunning",2025-09-19,Drenthe,LBV_correct,Address_correct,receipt_of_application,receipt_of_application,https://zoek.officielebekendmakingen.nl/prb-2025-15330.html,https://zoek.officielebekendmakingen.nl/prb-2025-15330.pdf
